artist_id,artist_name,stage_name,work_id,work_name,work_type,genre,release_date,notoriety_date,notable
9180,Jun Okada,NA,9175,The Last Train's Farewell,Song,Indie Folk,2028,NA,TRUE
9185,Robert Stevenson,NA,9183,Pathways of Memory,Song,Dream Pop,2010,NA,TRUE
9187,Luciano Chindamo,NA,9186,Landscape Echoes,Song,Oceanus Folk,2011,NA,TRUE
9189,Giulietta Parini,NA,9188,Footprints in Watercolor,Song,Space Rock,2026,NA,TRUE
9192,Alfio Greggio, Bliss,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9193,Bruno Silvestri,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9194,Giuliana Costanzi,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9194,Giuliana Costanzi,NA,9883,Akışın Sesi (The Voice of Flow),Song,Doom Metal,2017,NA,TRUE
9194,Giuliana Costanzi,NA,14627,Kingdoms of Ancient Breath,Song,Synthwave,2027,2027,TRUE
9194,Giuliana Costanzi,NA,16120,Chesapeake Memories,Song,Doom Metal,2023,NA,TRUE
9195,Gilberto Cainero,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9196,Raffaello Tarchetti,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9197,Vincentio Galiazzo,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9198,Eva Squarcione,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9199,Maura Chiappetta,NA,9191,Trails Beyond Horizons,Album,Indie Folk,2017,NA,TRUE
9199,Maura Chiappetta,NA,9883,Akışın Sesi (The Voice of Flow),Song,Doom Metal,2017,NA,TRUE
9199,Maura Chiappetta,NA,16120,Chesapeake Memories,Song,Doom Metal,2023,NA,TRUE
9201,Nadine Eberhardt,NA,9200,Bubbly Wobble,Song,Indie Folk,2027,NA,TRUE
9202,Selma Flantz,NA,9200,Bubbly Wobble,Song,Indie Folk,2027,NA,TRUE
9202,Selma Flantz,NA,9713,Battlefield Lament,Song,Synthwave,2020,NA,TRUE
9202,Selma Flantz,NA,12823,Rainfall's Whisper,Song,Doom Metal,2027,NA,TRUE
9203,Bogdan Gehringer,NA,9200,Bubbly Wobble,Song,Indie Folk,2027,NA,TRUE
9203,Bogdan Gehringer,NA,12823,Rainfall's Whisper,Song,Doom Metal,2027,NA,TRUE
9203,Bogdan Gehringer,NA,14537,Wildly in Love,Album,Symphonic Metal,2007,NA,TRUE
9206,Chao Huang,NA,9205,Carbonated Vertigo,Song,Desert Rock,2013,2013,TRUE
9207,Lei Duan,NA,9205,Carbonated Vertigo,Song,Desert Rock,2013,2013,TRUE
9208,Li Tang,NA,9205,Carbonated Vertigo,Song,Desert Rock,2013,2013,TRUE
9210,Jing Jin,NA,9209,An jeden einzelnen,Album,Synthwave,2013,NA,TRUE
9213,Ming Jia,NA,9209,An jeden einzelnen,Album,Synthwave,2013,NA,TRUE
9215,Fang Zheng,NA,9214,Unsere gemeinsame Stimme,Song,Desert Rock,2028,NA,TRUE
9217,Jun Yang,NA,9214,Unsere gemeinsame Stimme,Song,Desert Rock,2028,NA,TRUE
9220,Qiang Huang,NA,9219,Verbunden in Hoffnung,Song,Americana,2029,NA,TRUE
9221,Ming Guo,NA,9219,Verbunden in Hoffnung,Song,Americana,2029,NA,TRUE
9224,Joseph Ponce, THA PROPHET,9223,Für uns alle zusammen,Song,Alternative Rock,2017,NA,TRUE
9225,Herbert Mcfarland,NA,9223,Für uns alle zusammen,Song,Alternative Rock,2017,NA,TRUE
9226,Rachel Montes,NA,9223,Für uns alle zusammen,Song,Alternative Rock,2017,NA,TRUE
9228,Rebecca Wise,NA,9223,Für uns alle zusammen,Song,Alternative Rock,2017,NA,TRUE
9231,Brett Brown,NA,11736,Echoes from the Forgotten Coast,Song,Symphonic Metal,2013,NA,TRUE
9231,Brett Brown,NA,14333,Echoes of Autumn's Farewell,Song,Post-Apocalyptic Folk,2024,NA,TRUE
9231,Brett Brown,NA,15622,Whispers of Finality,Song,Doom Metal,1997,NA,TRUE
9233,Pamela Elliott,NA,9232,Tides of Empire's Melody,Song,Synthpop,2020,NA,TRUE
9234,Kelli Mckinney,NA,9232,Tides of Empire's Melody,Song,Synthpop,2020,NA,TRUE
9235,Bryan Garcia,NA,9232,Tides of Empire's Melody,Song,Synthpop,2020,NA,TRUE
9242,Reyansh Bir,NA,9240,Echoes of Survival,Song,Alternative Rock,2026,NA,TRUE
9243,Zain Datta,NA,9240,Echoes of Survival,Song,Alternative Rock,2026,NA,TRUE
9246,Matthew Chapman,NA,9245,When the Silence Settles,Song,Doom Metal,2023,NA,TRUE
9247,Vicki Morgan,NA,9245,When the Silence Settles,Song,Doom Metal,2023,NA,TRUE
9248,Juan Hou,NA,9245,When the Silence Settles,Song,Doom Metal,2023,NA,TRUE
9250,Xiulan Zheng,NA,9249,Twilight of Resilience,Song,Indie Folk,2013,NA,TRUE
9250,Xiulan Zheng,NA,15381,Threads of Ariadne,Song,Americana,2023,2023,TRUE
9251,Yan Duan,NA,15381,Threads of Ariadne,Song,Americana,2023,2023,TRUE
9252,Jie Yin,NA,15381,Threads of Ariadne,Song,Americana,2023,2023,TRUE
9253,Anthony Frost,NA,9249,Twilight of Resilience,Song,Indie Folk,2013,NA,TRUE
9253,Anthony Frost,NA,15381,Threads of Ariadne,Song,Americana,2023,2023,TRUE
9254,Jing Lin,NA,9249,Twilight of Resilience,Song,Indie Folk,2013,NA,TRUE
9255,Lei Hu,NA,9249,Twilight of Resilience,Song,Indie Folk,2013,NA,TRUE
9255,Lei Hu,NA,9489,Echoes of the Grande Armée,Song,Indie Folk,2029,NA,TRUE
9255,Lei Hu,NA,10589,Branches of Ancestral Memory,Song,Americana,2017,NA,TRUE
9255,Lei Hu,NA,11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,2020,TRUE
9257,Chao Ye,NA,10582,The Shared Desire,Song,Symphonic Metal,2029,2029,TRUE
9260,Courtney Bennett,NA,9259,Ascent of the Hopeful,Song,Dream Pop,2024,2024,TRUE
9263,Gabriel Seip,NA,9262,Vertical Horizon,Album,Doom Metal,2017,NA,TRUE
9264,Mattias Pohl,NA,9262,Vertical Horizon,Album,Doom Metal,2017,NA,TRUE
9265,Florence Hermighausen,NA,9262,Vertical Horizon,Album,Doom Metal,2017,NA,TRUE
9266,Paul Baum,NA,9262,Vertical Horizon,Album,Doom Metal,2017,NA,TRUE
9268,Jie Dong,NA,9267,Stepping Towards the Light,Song,Dream Pop,2022,NA,TRUE
9270,Carol Simpson,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9271,Terri Reynolds,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9273,Laura Gordon,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9274,Cassidy Hubbard,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9275,Donna Hanson,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9276,James Aguilar,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9277,Heather Cabrera,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9278,Angela Villa,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9279,Katherine Johnston,NA,9269,Radiant Laughter,Song,Psychedelic Rock,2011,NA,TRUE
9281,Heino Ladeck,NA,9280,Sunbeam Symphony,Song,Alternative Rock,2017,NA,TRUE
9281,Heino Ladeck,NA,15818,Chrysalis Dreams,Song,Alternative Rock,1981,NA,TRUE
9282,Asuka Fukuda,NA,15818,Chrysalis Dreams,Song,Alternative Rock,1981,NA,TRUE
9286,Amber Watson,NA,9285,Unbridled Bliss,Song,Dream Pop,2017,NA,TRUE
9286,Amber Watson,NA,13903,Nasal Meatball Misadventures,Album,Alternative Rock,2012,NA,TRUE
9287,Alex Thomas,NA,13903,Nasal Meatball Misadventures,Album,Alternative Rock,2012,NA,TRUE
9288,Anthony Ortega,NA,15343,Subdued Tempo,Song,Speed Metal,1987,NA,TRUE
9293,Ming Du,NA,9290,Granite Whispers,Song,Alternative Rock,2018,NA,TRUE
9297,Hans-Jörg Lehmann,NA,9295,Peaks of Memory,Song,Jazz Surf Rock,2019,NA,TRUE
9302,Xia Li,NA,9301,Echoes from the Grasslands,Song,Symphonic Metal,2025,NA,TRUE
9304,Yan Xiang,NA,9301,Echoes from the Grasslands,Song,Symphonic Metal,2025,NA,TRUE
9306,Theodore Shaw,NA,9305,Tribal Rhythms of the Wind,Song,Doom Metal,2004,NA,TRUE
9307,Cristina Williams,NA,9305,Tribal Rhythms of the Wind,Song,Doom Metal,2004,NA,TRUE
9307,Cristina Williams,NA,15984,Muscle Marathon,Song,Doom Metal,2024,2024,TRUE
9309,Guiying Hao,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9310,Xia Guo,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9310,Xia Guo,NA,10641,Divination's Echo,Song,Dream Pop,2027,NA,TRUE
9311,Ping Hou,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9312,Jie Ma,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9313,Gang Gao,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9314,Kelly Johnson,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9315,Gang Cui,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9316,Na Gu,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9317,Qiang Chang,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9318,Fang Qiao,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9320,Yong Meng,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9321,Jie Xu,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
9323,Min Liao,NA,9322,Wandering Spirit of Prague,Song,Oceanus Folk,2013,NA,TRUE
9325,Tao Qian,NA,9322,Wandering Spirit of Prague,Song,Oceanus Folk,2013,NA,TRUE
9327,Herr Heinz-Gerd Schleich,NA,9326,"Gypsy Heart, Restless Soul",Song,Indie Rock,1997,1997,TRUE
9328,Gundel Klapp,NA,9326,"Gypsy Heart, Restless Soul",Song,Indie Rock,1997,1997,TRUE
9329,Edward Kraushaar,NA,9326,"Gypsy Heart, Restless Soul",Song,Indie Rock,1997,1997,TRUE
9331,Jun Mo,NA,9330,Cobblestone Dreams,Song,Dream Pop,2007,NA,TRUE
9332,Stacy Moore,NA,9330,Cobblestone Dreams,Song,Dream Pop,2007,NA,TRUE
9333,Jing Lai,NA,9330,Cobblestone Dreams,Song,Dream Pop,2007,NA,TRUE
9334,Ping Su,NA,9330,Cobblestone Dreams,Song,Dream Pop,2007,NA,TRUE
9334,Ping Su,NA,15886,Intellectual Passion,Song,Desert Rock,2025,NA,TRUE
9336,Nichole Martinez,NA,9995,Ethereal Afterthoughts,Song,Dream Pop,2018,NA,TRUE
9339,Mathew Chapman III,NA,14241,Trenchcoat Memory,Song,Synthwave,1991,NA,TRUE
9343,Ming Yang,NA,9341,Dancing Silhouette,Song,Indie Folk,2017,2017,TRUE
9343,Ming Yang,NA,9630,Whispers of Annabel,Song,Synthwave,2017,NA,TRUE
9344,Lei Gong,NA,9341,Dancing Silhouette,Song,Indie Folk,2017,2017,TRUE
9344,Lei Gong,NA,9630,Whispers of Annabel,Song,Synthwave,2017,NA,TRUE
9346,Larry Patel,NA,9345,Midnight Movement,Song,Dream Pop,2023,NA,TRUE
9348,Arnav Saran,NA,9345,Midnight Movement,Song,Dream Pop,2023,NA,TRUE
9349,Donna Christensen,NA,9345,Midnight Movement,Song,Dream Pop,2023,NA,TRUE
9350,Madhup Banerjee,NA,9345,Midnight Movement,Song,Dream Pop,2023,NA,TRUE
9351,Anthony Bailey,NA,9345,Midnight Movement,Song,Dream Pop,2023,NA,TRUE
9354,Concetta Davids,NA,9352,Her Choreographed Soul,Song,Dream Pop,2023,NA,TRUE
9355,Patrick Simon,NA,9352,Her Choreographed Soul,Song,Dream Pop,2023,NA,TRUE
9356,Diana White,NA,9352,Her Choreographed Soul,Song,Dream Pop,2023,NA,TRUE
9357,Gregory Rhodes,NA,9352,Her Choreographed Soul,Song,Dream Pop,2023,NA,TRUE
9358,Diane Segebahn,NA,9352,Her Choreographed Soul,Song,Dream Pop,2023,NA,TRUE
9366,Joann Cunningham,NA,11385,Whispers from the Silk Road,Song,Dream Pop,2024,NA,TRUE
9367,Karen Anderson,NA,10507,Comfortable in Stasis,Album,Psychedelic Rock,2022,NA,TRUE
9367,Karen Anderson,NA,11385,Whispers from the Silk Road,Song,Dream Pop,2024,NA,TRUE
9367,Karen Anderson,NA,14454,Springtime Revolution,Song,Psychedelic Rock,2020,NA,TRUE
9368,Tammy Chen,NA,11385,Whispers from the Silk Road,Song,Dream Pop,2024,NA,TRUE
9368,Tammy Chen,NA,14454,Springtime Revolution,Song,Psychedelic Rock,2020,NA,TRUE
9369,Amy Mack,NA,11385,Whispers from the Silk Road,Song,Dream Pop,2024,NA,TRUE
9370,James Jackson,NA,11385,Whispers from the Silk Road,Song,Dream Pop,2024,NA,TRUE
9374,Keya Kota,NA,9372,Map of Emptiness,Song,Jazz Surf Rock,2029,2029,TRUE
9374,Keya Kota,NA,16323,Sacrifice My Heart,Song,Synthwave,2027,NA,TRUE
9375,Biju Swamy,NA,9372,Map of Emptiness,Song,Jazz Surf Rock,2029,2029,TRUE
9376,Elakshi Venkataraman,NA,9372,Map of Emptiness,Song,Jazz Surf Rock,2029,2029,TRUE
9379,Tao He,NA,9378,The Space Between Landmarks,Song,Psychedelic Rock,2024,NA,TRUE
9380,Jun Dai,NA,9378,The Space Between Landmarks,Song,Psychedelic Rock,2024,NA,TRUE
9380,Jun Dai,NA,12617,Forbidden Terrain,Song,Americana,2020,NA,TRUE
9380,Jun Dai,NA,13282,Greenback Swagger,Song,Jazz Surf Rock,2027,NA,TRUE
9380,Jun Dai,NA,14146,Armor of Passion,Song,Jazz Surf Rock,2028,NA,TRUE
9380,Jun Dai,NA,16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,TRUE
9381,Min Wu,NA,9378,The Space Between Landmarks,Song,Psychedelic Rock,2024,NA,TRUE
9383,Scott Richmond,NA,9382,Eternal Chairman's March,Song,Southern Gothic Rock,1984,NA,TRUE
9383,Scott Richmond,NA,12345,Geisha's Midnight Melody,Song,Blues Rock,1993,NA,TRUE
9384,Paula Mercado,NA,9382,Eternal Chairman's March,Song,Southern Gothic Rock,1984,NA,TRUE
9384,Paula Mercado,NA,12345,Geisha's Midnight Melody,Song,Blues Rock,1993,NA,TRUE
9384,Paula Mercado,NA,13236,Curiosity's Blind Spot,Song,Blues Rock,1987,1987,TRUE
9390,Xiuying Jiang,FROZT G,9389,Chalk Dust and Barracks,Song,Dream Pop,2027,NA,TRUE
9391,Li Ren,NA,9389,Chalk Dust and Barracks,Song,Dream Pop,2027,NA,TRUE
9393,Qiang Mao,NA,9389,Chalk Dust and Barracks,Song,Dream Pop,2027,NA,TRUE
9394,Juan Song,NA,9389,Chalk Dust and Barracks,Song,Dream Pop,2027,NA,TRUE
9395,Chao Cai,NA,9389,Chalk Dust and Barracks,Song,Dream Pop,2027,NA,TRUE
9396,Monica Dean,NA,9389,Chalk Dust and Barracks,Song,Dream Pop,2027,NA,TRUE
9398,Xiuying Yuan,NA,9397,Lessons Between Borders,Song,Synthwave,2017,NA,TRUE
9400,Evan Solis,NA,9399,Whispers of a Classroom in Ruins,Song,Desert Rock,2010,NA,TRUE
9401,Katelyn Chavez,NA,9399,Whispers of a Classroom in Ruins,Song,Desert Rock,2010,NA,TRUE
9402,Robert Williams,NA,9399,Whispers of a Classroom in Ruins,Song,Desert Rock,2010,NA,TRUE
9404,Ana Collins,NA,9399,Whispers of a Classroom in Ruins,Song,Desert Rock,2010,NA,TRUE
9405,Richard Rodriguez,NA,9399,Whispers of a Classroom in Ruins,Song,Desert Rock,2010,NA,TRUE
9407,Jing Zou,NA,9406,Teaching After the Silence,Song,Darkwave,2018,NA,TRUE
9408,Gang Zhang,NA,9406,Teaching After the Silence,Song,Darkwave,2018,NA,TRUE
9409,Juan Shen,NA,9406,Teaching After the Silence,Song,Darkwave,2018,NA,TRUE
9413,Joseph Smith,NA,9412,Midnight in Stockholm: A Freedom Cry,Song,Alternative Rock,2026,NA,TRUE
9415,Jie Zou,NA,9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,2024,TRUE
9415,Jie Zou,NA,9966,Generations Unborn,Song,Indie Folk,2020,NA,TRUE
9417,Fang Ding,NA,9416,Heartbeat of a Scandinavian Dream,Song,Indie Folk,2020,NA,TRUE
9418,Qiang Ding,NA,9416,Heartbeat of a Scandinavian Dream,Song,Indie Folk,2020,NA,TRUE
9419,Stacey Christensen,NA,9416,Heartbeat of a Scandinavian Dream,Song,Indie Folk,2020,NA,TRUE
9421,Kari Harvey,NA,9420,Echoes of the Violin's Solitude,Song,Americana,2030,2030,TRUE
9422,Dennis Bass,NA,9420,Echoes of the Violin's Solitude,Song,Americana,2030,2030,TRUE
9423,Xia Tan,NA,9420,Echoes of the Violin's Solitude,Song,Americana,2030,2030,TRUE
9424,Yan Jin,NA,9420,Echoes of the Violin's Solitude,Song,Americana,2030,2030,TRUE
9425,Juan Yu,NA,9420,Echoes of the Violin's Solitude,Song,Americana,2030,2030,TRUE
9426,Ping Xu,NA,9420,Echoes of the Violin's Solitude,Song,Americana,2030,2030,TRUE
9426,Ping Xu,NA,9655,Echoes Within,Song,Oceanus Folk,2029,NA,TRUE
9431,Katherine Gutierrez,NA,9430,Nocturne of Intertwined Melodies,Song,Indie Rock,2026,NA,TRUE
9432,Andrew Montes,NA,9430,Nocturne of Intertwined Melodies,Song,Indie Rock,2026,NA,TRUE
9433,Susan Briggs,NA,9430,Nocturne of Intertwined Melodies,Song,Indie Rock,2026,NA,TRUE
9434,Anthony Wheeler,NA,9430,Nocturne of Intertwined Melodies,Song,Indie Rock,2026,NA,TRUE
9435,Arthur Lewis,NA,9430,Nocturne of Intertwined Melodies,Song,Indie Rock,2026,NA,TRUE
9438,Gang Xiang,NA,9437,Harmonic Whispers of the Keyboard,Song,Doom Metal,2017,NA,TRUE
9439,Na Duan,NA,9437,Harmonic Whispers of the Keyboard,Song,Doom Metal,2017,NA,TRUE
9442,Michel Fournier-Robert,NA,10282,Future's Echo,Album,Alternative Rock,2017,NA,TRUE
9442,Michel Fournier-Robert,NA,11431,Silhouettes of a Moment,Song,Indie Folk,2004,NA,TRUE
9444,Adrien Gérard,NA,11431,Silhouettes of a Moment,Song,Indie Folk,2004,NA,TRUE
9447,Jie Fang,NA,9446,Classical Fragments,Song,Desert Rock,2027,NA,TRUE
9448,Yan Qin,NA,9446,Classical Fragments,Song,Desert Rock,2027,NA,TRUE
9450,Maciej Siejak,NA,9449,Echoes of Vienna,Song,Darkwave,1997,NA,TRUE
9453,Xia Deng,NA,9451,Winds of the Northern Plain,Album,Synthwave,2013,NA,TRUE
9455,Kylie Clarke,NA,9454,Hannover's Heartbeat,Album,Indie Rock,1997,NA,TRUE
9456,Ashley Patton,NA,13480,Fault Lines of the Heart,Song,Synthwave,2009,NA,TRUE
9457,Jessica Holmes,NA,13480,Fault Lines of the Heart,Song,Synthwave,2009,NA,TRUE
9459,Chirag Bahri,NA,9458,Storks and Meadows,Song,Post-Apocalyptic Folk,2027,NA,TRUE
9460,Raunak Rana,NA,9458,Storks and Meadows,Song,Post-Apocalyptic Folk,2027,NA,TRUE
9461,Dhanush Baria,NA,9458,Storks and Meadows,Song,Post-Apocalyptic Folk,2027,NA,TRUE
9464,Xia Gu,NA,9463,Echoes of the Green Landscape,Song,Southern Gothic Rock,2026,NA,TRUE
9466,Heidi Bradley,NA,9465,Lace Up and Rise,Song,Synthwave,2020,2033,TRUE
9467,Chad Booker,NA,9465,Lace Up and Rise,Song,Synthwave,2020,2033,TRUE
9467,Chad Booker,NA,9545,Arrival of the Cherished Stranger,Song,Dream Pop,2020,NA,TRUE
9468,Erin Welch,NA,9465,Lace Up and Rise,Song,Synthwave,2020,2033,TRUE
9468,Erin Welch,NA,9545,Arrival of the Cherished Stranger,Song,Dream Pop,2020,NA,TRUE
9470,Kari Dillon,NA,9465,Lace Up and Rise,Song,Synthwave,2020,2033,TRUE
9471,Gabriel Nash,NA,9465,Lace Up and Rise,Song,Synthwave,2020,2033,TRUE
9471,Gabriel Nash,NA,9545,Arrival of the Cherished Stranger,Song,Dream Pop,2020,NA,TRUE
9476,Jing Zou,NA,9474,Tread Defiant,Song,Dream Pop,2026,2026,TRUE
9477,Jing Dong,NA,9474,Tread Defiant,Song,Dream Pop,2026,2026,TRUE
9478,Min Lei,NA,9474,Tread Defiant,Song,Dream Pop,2026,2026,TRUE
9480,Shalv Sarin,NA,9479,The March of a Thousand Boots,Song,Dream Pop,2017,NA,TRUE
9481,Shray Ranganathan,NA,9479,The March of a Thousand Boots,Song,Dream Pop,2017,NA,TRUE
9484,Chao Han,NA,9483,Waterloo's Whispers,Album,Doom Metal,2017,NA,TRUE
9485,Jie Lai,NA,9483,Waterloo's Whispers,Album,Doom Metal,2017,NA,TRUE
9486,Ping Jia,NA,9483,Waterloo's Whispers,Album,Doom Metal,2017,NA,TRUE
9487,Ming Hao,NA,9483,Waterloo's Whispers,Album,Doom Metal,2017,NA,TRUE
9490,Guiying Zhang,NA,9489,Echoes of the Grande Armée,Song,Indie Folk,2029,NA,TRUE
9492,Jeremy Hahn,NA,9489,Echoes of the Grande Armée,Song,Indie Folk,2029,NA,TRUE
9494,Jie Bai,O.G. SPECTA,9493,Heroes of Honor,Song,Oceanus Folk,2029,NA,TRUE
9496,Yan Huang,NA,9493,Heroes of Honor,Song,Oceanus Folk,2029,NA,TRUE
9497,Chao Kang,NA,9493,Heroes of Honor,Song,Oceanus Folk,2029,NA,TRUE
9498,Joseph Cole,NA,9493,Heroes of Honor,Song,Oceanus Folk,2029,NA,TRUE
9499,Rachel Ford,NA,9493,Heroes of Honor,Song,Oceanus Folk,2029,NA,TRUE
9501,Stephen Thompson,Eclipse Etude,9500,Courage Unbroken,Song,Dream Pop,2022,NA,TRUE
9504,Antonio Morse,NA,9503,Echoes of Valor,Song,Southern Gothic Rock,2023,2023,TRUE
9506,Xiuying Shi,NA,9505,Legacy of Sacrifice,Song,Dream Pop,2025,NA,TRUE
9507,Fang Zhu,NA,9505,Legacy of Sacrifice,Song,Dream Pop,2025,NA,TRUE
9507,Fang Zhu,NA,9681,Whispers of Gaia,Album,Indie Folk,2017,NA,TRUE
9508,Ping Qin,NA,9505,Legacy of Sacrifice,Song,Dream Pop,2025,NA,TRUE
9508,Ping Qin,NA,9681,Whispers of Gaia,Album,Indie Folk,2017,NA,TRUE
9508,Ping Qin,NA,10461,Echoes of Passion,Song,Dream Pop,2013,NA,TRUE
9508,Ping Qin,NA,15791,Tell Me Everything,Song,Dream Pop,2018,NA,TRUE
9509,Ping Hao,NA,9505,Legacy of Sacrifice,Song,Dream Pop,2025,NA,TRUE
9509,Ping Hao,NA,9681,Whispers of Gaia,Album,Indie Folk,2017,NA,TRUE
9509,Ping Hao,NA,10461,Echoes of Passion,Song,Dream Pop,2013,NA,TRUE
9509,Ping Hao,NA,15791,Tell Me Everything,Song,Dream Pop,2018,NA,TRUE
9510,Fang Yin,NA,9505,Legacy of Sacrifice,Song,Dream Pop,2025,NA,TRUE
9510,Fang Yin,NA,9681,Whispers of Gaia,Album,Indie Folk,2017,NA,TRUE
9510,Fang Yin,NA,10461,Echoes of Passion,Song,Dream Pop,2013,NA,TRUE
9510,Fang Yin,NA,15791,Tell Me Everything,Song,Dream Pop,2018,NA,TRUE
9514,Yang Long,NA,9513,Synthetic Heartbeat,Song,Dream Pop,2004,NA,TRUE
9515,Yang Cheng,NA,9513,Synthetic Heartbeat,Song,Dream Pop,2004,NA,TRUE
9515,Yang Cheng,NA,14025,Waterlines and Ridge Shadows,Album,Dream Pop,2007,NA,TRUE
9518,Ping Liu,NA,9516,Neural Network Blues,Song,Psychedelic Rock,2019,NA,TRUE
9519,Lei Luo,NA,9516,Neural Network Blues,Song,Psychedelic Rock,2019,NA,TRUE
9520,Li Ren,NA,9516,Neural Network Blues,Song,Psychedelic Rock,2019,NA,TRUE
9521,Qiang Tan,NA,9516,Neural Network Blues,Song,Psychedelic Rock,2019,NA,TRUE
9522,Jun Zhou,NA,9516,Neural Network Blues,Song,Psychedelic Rock,2019,NA,TRUE
9523,Guiying Meng,NA,9516,Neural Network Blues,Song,Psychedelic Rock,2019,NA,TRUE
9525,Onkar Chacko,NA,9524,Electromagnetic Soul,Song,Dream Pop,2006,NA,TRUE
9530,Brianna Logan,NA,9528,Kaleidoscope Cadence,Song,Psychedelic Rock,2020,NA,TRUE
9531,John Gray,NA,9528,Kaleidoscope Cadence,Song,Psychedelic Rock,2020,NA,TRUE
9531,John Gray,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
9532,Dawn Gross,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
9537,Flora Karz,NA,12039,Tiny Spark of Desire,Album,Alternative Rock,1991,NA,TRUE
9539,Neelofar Balan,NA,9538,Embrace of the Honored Visitor,Song,Indie Rock,2029,NA,TRUE
9544,Radosław Duszkiewicz,NA,9542,Threshold of Warm Welcomes,Album,Synthwave,2022,NA,TRUE
9544,Radosław Duszkiewicz,NA,14047,Montmartre Petals,Song,Space Rock,2022,NA,TRUE
9553,Miranda Robinson, Danny Rhodes,9552,No Turning Back,Album,Dream Pop,2022,NA,TRUE
9554,Jose Martin,NA,9552,No Turning Back,Album,Dream Pop,2022,NA,TRUE
9556,Jennifer Diaz,NA,9552,No Turning Back,Album,Dream Pop,2022,NA,TRUE
9558,Larry Walters,NA,9557,Unbreakable Journey,Song,Dream Pop,2020,2020,TRUE
9558,Larry Walters,NA,14567,Whispers of the Nordic Meadow,Song,Dream Pop,2026,NA,TRUE
9560,Valerie Levine,NA,9559,Perfectly Aligned,Song,Jazz Surf Rock,2004,NA,TRUE
9561,Birger Gutknecht,NA,9559,Perfectly Aligned,Song,Jazz Surf Rock,2004,NA,TRUE
9562,Holm Segebahn,NA,9559,Perfectly Aligned,Song,Jazz Surf Rock,2004,NA,TRUE
9563,Robby Schmiedecke,NA,9559,Perfectly Aligned,Song,Jazz Surf Rock,2004,NA,TRUE
9567,Annette Collins,NA,9566,Supplication's Last Breath,Song,Synthwave,2004,NA,TRUE
9572,Yang Qian, FVTAL,9571,Echoes of the Sámi Horizon,Song,Oceanus Folk,2023,NA,TRUE
9573,Juan Deng,NA,9571,Echoes of the Sámi Horizon,Song,Oceanus Folk,2023,NA,TRUE
9574,Jun Ye,NA,9571,Echoes of the Sámi Horizon,Song,Oceanus Folk,2023,NA,TRUE
9577,Birger Klemt,NA,9576,Arctic Heartbeat,Song,Doom Metal,2023,NA,TRUE
9578,Sheri Calhoun,NA,9576,Arctic Heartbeat,Song,Doom Metal,2023,NA,TRUE
9580,Ana Sager,Chromatic Drift,9579,Tundra Whispers,Album,Space Rock,2017,2017,TRUE
9581,Godofredo Franch Sanabria,NA,9579,Tundra Whispers,Album,Space Rock,2017,2017,TRUE
